timestamp_ms,H,V,etiqueta
1779164281979,-169.42,-169.42,parpadeo
1779164282005,-171.42,-171.42,parpadeo
1779164282006,-169.22,-169.22,parpadeo
1779164282006,-177.24,-177.24,parpadeo
1779164282006,-176.46,-176.46,parpadeo
1779164282032,-175.76,-175.76,parpadeo
1779164282033,-181.13,-181.13,parpadeo
1779164282033,-173.96,-173.96,parpadeo
1779164282034,-175.51,-175.51,parpadeo
1779164282034,-178.9,-178.9,parpadeo
1779164282060,-173.96,-173.96,parpadeo
1779164282061,-175.5,-175.5,parpadeo
1779164282061,-170.9,-170.9,parpadeo
1779164282061,-162.75,-162.75,parpadeo
1779164282062,-165.42,-165.42,parpadeo
1779164282087,-155.82,-155.82,parpadeo
1779164282088,-149.18,-149.18,parpadeo
1779164282088,-147.21,-147.21,parpadeo
1779164282089,-135.43,-135.43,parpadeo
1779164282115,-134.83,-134.83,parpadeo
1779164282115,-132.29,-132.29,parpadeo
1779164282115,-122.01,-122.01,parpadeo
1779164282116,-122.75,-122.75,parpadeo
1779164282142,-117.42,-117.42,parpadeo
1779164282142,-112.62,-112.62,parpadeo
1779164282143,-116.3,-116.3,parpadeo
1779164282143,-109.62,-109.62,parpadeo
1779164282143,-107.6,-107.6,parpadeo
1779164282169,-109.78,-109.78,parpadeo
1779164282170,-101.75,-101.75,parpadeo
1779164282170,-102.52,-102.52,parpadeo
1779164282170,-97.21,-97.21,parpadeo
1779164283963,-127.98,-127.98,parpadeo
1779164283963,-120.13,-120.13,parpadeo
1779164283964,-119.06,-119.06,parpadeo
1779164283991,-114.1,-114.1,parpadeo
1779164283992,-107.63,-107.63,parpadeo
1779164283993,-111.81,-111.81,parpadeo
1779164283993,-105.58,-105.58,parpadeo
1779164283993,-101.96,-101.96,parpadeo
1779164283994,-106.71,-106.71,parpadeo
1779164284012,-96.98,-96.98,parpadeo
1779164284013,-98.23,-98.23,parpadeo
1779164284038,-99.35,-99.35,parpadeo
1779164284038,-88.36,-88.36,parpadeo
1779164284038,-90.47,-90.47,parpadeo
1779164284039,-86.36,-86.36,parpadeo
1779164284039,-76.67,-76.67,parpadeo
1779164284065,-79.95,-79.95,parpadeo
1779164284065,-76.9,-76.9,parpadeo
1779164284065,-74.15,-74.15,parpadeo
1779164284066,-79.68,-79.68,parpadeo
1779164284067,-72.66,-72.66,parpadeo
1779164284093,-72.33,-72.33,parpadeo
1779164284093,-76.05,-76.05,parpadeo
1779164284093,-69.38,-69.38,parpadeo
1779164284094,-69.39,-69.39,parpadeo
1779164284120,-69.4,-69.4,parpadeo
1779164284120,-59.4,-59.4,parpadeo
1779164284121,-60.4,-60.4,parpadeo
1779164284121,-53.31,-53.31,parpadeo
1779164284122,-46.92,-46.92,parpadeo
1779164284150,-51.17,-51.17,parpadeo
1779164284150,-43.0,-43.0,parpadeo
1779164284151,-39.64,-39.64,parpadeo
1779164284151,-44.62,-44.62,parpadeo
1779164284181,-37.1,-37.1,parpadeo
